
-------------------------------------------------------------------------------------
SELECT ms_nazwa_miasta,ul_nazwa_ulicy,ul_sym_ul,ob_nr_domu,ob_plec,count(*) FROM ewd_obywatele,ewd_miasta,ewd_ulice 
WHERE ob_status IN('S','C') AND 
ob_ms_kod_miasta=ms_kod_miasta AND ob_ul_kod_ulicy=ul_kod_ulicy GROUP BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu, ob_plec 
ORDER BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu, ob_plec;
---------------------------------------------------------------------------------

"MS_NAZWA_MIASTA";"UL_NAZWA_ULICY";"UL_SYM_UL";"OB_NR_DOMU";"OB_PLEC";"COUNT(*)"
"S£UPSK";"HENRYKA WIENIAWSKIEGO";"24123";"6";"¯";3
"S£UPSK";"HUBALCZYKÓW";"06776";"10";"M";40
"S£UPSK";"HUBALCZYKÓW";"06776";"10";"¯";57
"S£UPSK";"HUBALCZYKÓW";"06776";"12";"M";60
"S£UPSK";"HUBALCZYKÓW";"06776";"12";"¯";82
"S£UPSK";"HUBALCZYKÓW";"06776";"12B";"M";41
"S£UPSK";"HUBALCZYKÓW";"06776";"12B";"¯";50
"S£UPSK";"HUBALCZYKÓW";"06776";"12C";"M";70
"S£UPSK";"HUBALCZYKÓW";"06776";"12C";"¯";83
"S£UPSK";"HUBALCZYKÓW";"06776";"12C<";"M";1
"S£UPSK";"HUBALCZYKÓW";"06776";"12C<";"¯";2
"S£UPSK";"HUBALCZYKÓW";"06776";"14";"M";56
"S£UPSK";"HUBALCZYKÓW";"06776";"14";"¯";79
"S£UPSK";"HUBALCZYKÓW";"06776";"14A";"M";65
"S£UPSK";"HUBALCZYKÓW";"06776";"14A";"¯";66
"S£UPSK";"HUBALCZYKÓW";"06776";"14B";"M";7
"S£UPSK";"HUBALCZYKÓW";"06776";"14B";"¯";10
"S£UPSK";"HUBALCZYKÓW";"06776";"5";"¯";1
"S£UPSK";"HUBALCZYKÓW";"06776";"8";"M";1
"S£UPSK";"HUBALCZYKÓW";"06776";"8";"¯";2
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"1";"M";1
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"1";"¯";1
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"11";"M";2
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"11";"¯";1
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"13";"M";1
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"13";"¯";1
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"15";"M";2
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"15";"¯";2
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"2";"M";93
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"2";"¯";105
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"2C";"M";1
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"2C";"¯";2
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"3";"M";2
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"3";"¯";1
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"4";"M";66
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"4";"¯";71
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"5";"M";1
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"5";"¯";3
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"7";"M";2
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"7";"¯";1
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"9";"M";1
"S£UPSK";"IGNACEGO BOGDANOWICZA";"31144";"9";"¯";1
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"1";"M";1
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"1";"¯";2
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"11";"¯";1
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"11A";"M";1
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"15";"¯";2
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"17";"M";3
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"17";"¯";2
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"19";"M";1
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"19";"¯";2
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"2";"M";2
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"2";"¯";1
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"3";"M";1
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"3";"¯";3
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"4";"M";2
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"5";"M";1
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"5";"¯";2
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"6";"M";1
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"6";"¯";1
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"7";"M";3
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"7";"¯";2
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"8";"M";1
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"8";"¯";1
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"9";"M";3
"S£UPSK";"IGNACEGO DASZYÑSKIEGO";"03639";"9";"¯";4
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"10";"M";9
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"10";"¯";6
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"11";"M";14
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"11";"¯";11
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"12";"M";9
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"12";"¯";19
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"13";"M";6
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"13";"¯";9
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"14";"M";13
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"14";"¯";6
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"15";"M";9
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"15";"¯";13
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"16";"M";9
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"16";"¯";9
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"17";"M";5
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"17";"¯";5
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"18";"M";10
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"18";"¯";11
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"19";"M";6
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"19";"¯";8
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"20";"M";10
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"20";"¯";11
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"21";"M";8
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"21";"¯";7
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"22";"M";11
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"22";"¯";15
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"23";"M";10
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"23";"¯";8
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"24";"M";3
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"24";"¯";7
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"24A";"M";7
"S£UPSK";"IGNACEGO JANA PADEREWSKIEGO";"15532";"24A";"¯";6
