-------------------------------------------------------------------------------------
SELECT ms_nazwa_miasta,ul_nazwa_ulicy,ul_sym_ul,ob_nr_domu,ob_nr_lokalu,ob_plec,count(*) FROM ewd_obywatele,ewd_miasta,ewd_ulice 
WHERE ob_status IN('S','C') AND 
ob_ms_kod_miasta=ms_kod_miasta AND ob_ul_kod_ulicy=ul_kod_ulicy GROUP BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu,
ob_nr_lokalu,ob_plec 
ORDER BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu,ob_nr_lokalu,ob_plec;
---------------------------------------------------------------------------------
"MS_NAZWA_MIASTA";"UL_NAZWA_ULICY";"UL_SYM_UL";"OB_NR_DOMU";"OB_NR_LOKALU";"OB_PLEC";"COUNT(*)"
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"68E";"";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"68G";"";"¯";5
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"68G";"";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"68H";"";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"68I";"";"M";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"68I";"";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"69";"1";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"69";"2";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"69";"2";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"70";"1";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"70";"1";"M";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"70";"2";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"71";"1";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"71";"2";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"1";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"10";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"11";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"12";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"12";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"13";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"13";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"14";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"15";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"16";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"16";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"17";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"17";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"19";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"2";"¯";4
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"2";"M";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"22";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"23";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"23";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"24";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"24";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"25";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"26";"¯";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"26";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"27";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"28";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"28";"M";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"29";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"29";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"3";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"3";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"30";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"31";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"33";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"34";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"34";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"35";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"36";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"37";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"37";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"38";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"38";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"39";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"4";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"4";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"40";"M";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"40";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"41";"¯";4
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"42";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"42";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"44";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"44";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"45";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"45";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"46";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"46";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"47";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"49";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"5";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"50";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"50";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"6";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"6";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"7";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"7";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"8";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"8";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"9";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"74";"9";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"1";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"1";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"10";"M";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"10";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"11";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"11";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"12";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"14";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"16";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"16";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"17";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"18";"¯";4
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"19";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"19";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"2";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"20";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"20";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"21";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"21";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"22";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"23";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"25";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"25";"¯";4
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"26";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"26";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"27";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"27";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"28";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"29";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"29";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"3";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"30";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"30";"¯";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"31";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"32";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"33";"¯";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"33";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"34";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"34";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"35";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"36";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"36";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"38";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"39";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"39";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"4";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"4";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"40";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"41";"¯";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"41";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"42";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"43";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"43";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"44";"M";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"44";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"45";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"45";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"5";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"5";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"6";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"6";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"7";"M";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"7";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"8";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"9";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"75";"9";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"1";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"1";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"10";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"10";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"100";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"101";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"102";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"102";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"103";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"103";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"104";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"106";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"107";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"107";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"108";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"109";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"11";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"11";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"110";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"110";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"111";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"112";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"112";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"113";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"114";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"114";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"116";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"116";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"118";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"118";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"119";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"119";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"12";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"12";"M";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"120";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"120";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"121";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"121";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"122";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"122";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"123";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"123";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"124";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"126";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"127";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"127";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"128";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"128";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"129";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"129";"¯";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"13";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"13";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"130";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"130";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"133";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"134";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"135";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"135";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"136";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"136";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"137";"¯";4
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"137";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"139";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"14";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"14";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"140";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"140";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"141";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"141";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"142";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"143";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"144";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"144";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"145";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"146";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"146";"¯";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"147";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"148";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"149";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"15";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"150";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"150";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"151";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"153";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"155";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"155";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"156";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"156";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"157";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"157";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"158";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"158";"¯";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"159";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"16";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"16";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"160";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"161";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"161";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"162";"¯";4
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"162";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"164";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"165";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"165";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"166";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"167";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"17";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"170";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"171";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"171";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"172";"M";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"172";"¯";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"173";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"173";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"174";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"175";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"176";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"176";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"177";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"177";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"178";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"179";"¯";4
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"18";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"18";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"180";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"180";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"181";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"181";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"182";"¯";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"183";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"184";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"184";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"185";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"185";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"186";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"186";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"188";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"189";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"189";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"19";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"19";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"190";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"190";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"191";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"191";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"192";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"192";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"193";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"194";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"195";"M";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"195";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"196";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"197";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"198";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"198";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"199";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"199";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"20";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"200";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"201";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"201";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"202";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"202";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"203";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"204";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"205";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"205";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"206";"¯";3
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"206";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"207";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"208";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"209";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"209";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"21";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"21";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"210";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"210";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"213";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"213";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"215";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"215";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"216";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"216";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"217";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"217";"¯";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"218";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"218";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"219";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"22";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"22";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"221";"¯";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"221";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"222";"M";1
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"223";"M";2
"S£UPSK";"ALEJA 3-GO MAJA";"11932";"76";"224";"¯";2
